LEVEL_1_CASE_TYPE,CASE_NUMBER,CASE_HASHKEY,LEVEL_2_CASE_TYPE,DOCUMENT_ID,DOCUMENT_FILED_DATE,DOCUMENT_NAME,SOURCE_SYSTEM_ID,DOCUMENT_HASHKEY,DOCUMENT_TYPE,DOCUMENT_NUMBER,DOCUMENT_NAME_DRIVE,LINK_DRIVE
Collections,24NWLC04731,574956317709273728,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",100597535,2024-05-02 00:00:00.000,Declaration (name extension),2,190075929201017193791430451313987513,Declaration,DEC010,declaration_24nwlc04731_100597535,https://drive.google.com/file/d/1zypzIBCiv7NWLXByfpfvnUK9k7raBbPg/view?usp=drivesdk
Collections,24NWLC04731,574956317709273728,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",100597536,2024-05-17 00:00:00.000,Judgment,2,880233442229538483333639890497634929,Judgment,JUD015,,
Collections,24NWLC04922,288127158598749600,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",98553532,2024-02-08 00:00:00.000,Complaint,2,205540729195449474934909306714018652,Complaint,COM040,complaint_24nwlc04922_98553532,https://drive.google.com/file/d/1SrCbZd-Mbt-x0ofw7BlsNsSFNUsLAVdG/view?usp=drivesdk
Collections,24NWLC04922,288127158598749600,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",98553533,2024-02-08 00:00:00.000,Civil Case Cover Sheet,2,1305972911407275212102323282070785559,Miscellaneous,MISC020,,
Collections,24NWLC04922,288127158598749600,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",98553534,2024-02-08 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2,183357451271377760891992834613098426,Declaration,DEC075,declaration_24nwlc04922_98553534,
Collections,24NWLC04922,288127158598749600,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",98553535,2024-02-08 00:00:00.000,Summons,2,747718829813127008335713166525756039,Issuance,ISS030,,
Collections,24NWLC04922,288127158598749600,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",98553536,2024-02-08 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",2,1272235213301129020401451556637514980,Order to Show Cause,OSC030,,
Collections,24NWLC04922,288127158598749600,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",98553537,2024-02-08 00:00:00.000,Notice of Case Assignment - Limited Civil Case,2,570353700543544602865191359455747597,Notice,NTC040L,,
Collections,24NWLC04922,288127158598749600,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",99535228,2024-03-22 00:00:00.000,Proof of Service by Substituted Service,2,26478764918975931577305050080710598,Proof of Service,POS160,,
Collections,24NWLC04922,288127158598749600,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",101650741,2024-06-13 00:00:00.000,Request for Dismissal,2,652069491050442187395641088531526654,Request,REQ070,,
Collections,24NWLC04922,288127158598749600,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",101650742,2024-06-13 00:00:00.000,Request for Entry of Default / Judgment,2,1113871203482183961536465010250850638,Request,REQ080,request_for_default_judgment_24nwlc04922_101650742,https://drive.google.com/file/d/1VOHcuHAutAjswiCh1IwY7x5lgYbSfvBF/view?usp=drivesdk
Collections,24NWLC04922,288127158598749600,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",101650743,2024-06-13 00:00:00.000,Declaration (name extension),2,528456277700241178830133455791353183,Declaration,DEC010,declaration_24nwlc04922_101650743,https://drive.google.com/file/d/1EVEnIkenXI3bY27_tqFdz7AagfO-s1NE/view?usp=drivesdk
Collections,24NWLC04922,288127158598749600,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",101650745,2024-06-13 00:00:00.000,Declaration (name extension),2,431119260272770474302819845195067140,Declaration,DEC010,declaration_24nwlc04922_101650745,https://drive.google.com/file/d/1R5qSGkepGLnmMMi7gzRBUf_OduzvMTK_/view?usp=drivesdk
Collections,24NWLC04922,288127158598749600,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",101650744,2024-07-12 00:00:00.000,Default Judgment,2,151771772572259477718328468239197771,Judgment,JUD020,,
Collections,24NWLC04922,288127158598749600,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",105870498,2025-01-16 00:00:00.000,Acknowledgment of Satisfaction of Judgment,2,992815728974611875084224167859283438,Post Judgment,PJ020,,
Collections,24NWLC10324,815084891020919168,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",99392161,2024-03-18 00:00:00.000,Complaint,2,879720313452859122126828345792287424,Complaint,COM040,complaint_24nwlc10324_99392161,https://drive.google.com/file/d/1x2iqZGK1i6Lzgxdc0S-A1cJOJLwS1cA6/view?usp=drivesdk
Collections,24NWLC10324,815084891020919168,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",99392162,2024-03-18 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2,732080094642860839508783188592289910,Declaration,DEC075,declaration_24nwlc10324_99392162,
Collections,24NWLC10324,815084891020919168,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",99392163,2024-03-18 00:00:00.000,Declaration (name extension),2,509615734978338348275506462999674558,Declaration,DEC010,declaration_24nwlc10324_99392163,https://drive.google.com/file/d/1mcs7v4qJSgUOaKGms5OTju4aMk7qEOw1/view?usp=drivesdk
Collections,24NWLC10324,815084891020919168,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",99392164,2024-03-18 00:00:00.000,Civil Case Cover Sheet,2,1047627017627670673879056948039509134,Miscellaneous,MISC020,,
Collections,24NWLC10324,815084891020919168,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",99392165,2024-03-18 00:00:00.000,Summons,2,360394221340424482494770880781030554,Issuance,ISS030,,
Collections,24NWLC10324,815084891020919168,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",99392166,2024-03-18 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",2,453591082336115176439550585941387973,Order to Show Cause,OSC030,,
Collections,24NWLC10324,815084891020919168,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",99392167,2024-03-18 00:00:00.000,Notice of Case Assignment - Limited Civil Case,2,278431416658824544670160955625113199,Notice,NTC040L,,
Collections,24NWLC10324,815084891020919168,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",100000805,2024-04-15 00:00:00.000,Declaration (name extension),2,1134492345818105785191232537715162364,Declaration,DEC010,declaration_24nwlc10324_100000805,https://drive.google.com/file/d/1XPMygu24sYTrynm5qK_Tz5Uf1RLRYp1W/view?usp=drivesdk
Collections,24NWLC10324,815084891020919168,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",100116479,2024-04-18 00:00:00.000,Proof of Personal Service,2,21233613241848335789161938434993752,Proof of Service,POS110,,
Collections,24NWLC10324,815084891020919168,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",105736602,2025-01-07 00:00:00.000,Request for Entry of Default / Judgment,2,1087316996286281426674607968365638424,Request,REQ080,request_for_default_judgment_24nwlc10324_105736602,https://drive.google.com/file/d/1yBjugLn9KpuLbAf0TEfunQz0M0l6hU_q/view?usp=drivesdk
Collections,24NWLC10324,815084891020919168,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",105736604,2025-01-07 00:00:00.000,Declaration (name extension),2,703214527744173307626209740674740242,Declaration,DEC010,declaration_24nwlc10324_105736604,https://drive.google.com/file/d/1kgeToDrstrdoFx80PKwp26ALbzUGCpe8/view?usp=drivesdk
Collections,24NWLC10324,815084891020919168,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",105736605,2025-01-07 00:00:00.000,Declaration (name extension),2,1229452065725589064060803283193181574,Declaration,DEC010,declaration_24nwlc10324_105736605,https://drive.google.com/file/d/13ZR8HwNvh5fPeWQOpxG_UVWfl5Y85sWq/view?usp=drivesdk
Collections,24NWLC10324,815084891020919168,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",105736606,2025-01-07 00:00:00.000,Declaration of Costs - CCP 1033,2,1275280269816149334485519988764755031,Costs,CST010,declaration_24nwlc10324_105736606,
Collections,24NWLC10324,815084891020919168,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",105736607,2025-01-07 00:00:00.000,Declaration (name extension),2,984033146318375242685899116888381990,Declaration,DEC010,declaration_24nwlc10324_105736607,https://drive.google.com/file/d/13QKJY3PNOASm9rNjEJpeiVSiKIhoKh6V/view?usp=drivesdk
Collections,24NWLC10324,815084891020919168,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",105736608,2025-01-07 00:00:00.000,Request for Dismissal,2,873865225866959842891298460757412652,Request,REQ070,,
Collections,24NWLC10324,815084891020919168,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",105736603,2025-02-06 00:00:00.000,Judgment,2,316116370513751941610354225946922657,Judgment,JUD015,,
Collections,24NWLC13546,763249439855264896,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",99830510,2024-04-04 00:00:00.000,Complaint,2,1302889934061205314274788682008261367,Complaint,COM040,complaint_24nwlc13546_99830510,https://drive.google.com/file/d/1G53E9KV8BSU38xfHTTurVgax5zFzJKc4/view?usp=drivesdk
Collections,24NWLC13546,763249439855264896,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",99830511,2024-04-04 00:00:00.000,Declaration (name extension),2,37529845848590140322859666436546558,Declaration,DEC010,declaration_24nwlc13546_99830511,https://drive.google.com/file/d/1d88dOjVkVPaENbPSZiZsjhPKgN2g5aTs/view?usp=drivesdk
Collections,24NWLC13546,763249439855264896,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",99830512,2024-04-04 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2,547615601665141839125752636935685865,Declaration,DEC075,declaration_24nwlc13546_99830512,
Collections,24NWLC13546,763249439855264896,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",99830513,2024-04-04 00:00:00.000,Summons,2,862526481904880889823648858557987439,Issuance,ISS030,,
Collections,24NWLC13546,763249439855264896,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",99830514,2024-04-04 00:00:00.000,Civil Case Cover Sheet,2,1075022141655238036497353670534916038,Miscellaneous,MISC020,,
Collections,24NWLC13546,763249439855264896,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",99830515,2024-04-04 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",2,1272717352140252666433801405419842767,Order to Show Cause,OSC030,,
Collections,24NWLC13546,763249439855264896,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",99830516,2024-04-04 00:00:00.000,Notice of Case Assignment - Limited Civil Case,2,93714739403051222468770821135442282,Notice,NTC040L,,
Collections,24NWLC13546,763249439855264896,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",100180126,2024-04-23 00:00:00.000,Proof of Service by Substituted Service,2,991262517608849124622836097960450216,Proof of Service,POS160,,
Collections,24NWLC13546,763249439855264896,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",102064605,2024-07-01 00:00:00.000,Request for Entry of Default / Judgment,2,1148217222846306456959879438848057119,Request,REQ080,request_for_default_judgment_24nwlc13546_102064605,https://drive.google.com/file/d/13-Z_rE2NzEsfEnpw6oa_dDDyxSVyeDUo/view?usp=drivesdk
Collections,24NWLC13546,763249439855264896,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",102064606,2024-07-01 00:00:00.000,Declaration (name extension),2,118012305913066458133775586078629773,Declaration,DEC010,declaration_24nwlc13546_102064606,https://drive.google.com/file/d/1Pfs7sxROKUn5jyyscH3Z8BVuQYqY-DCc/view?usp=drivesdk
Collections,24NWLC13546,763249439855264896,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",102064607,2024-07-01 00:00:00.000,Declaration re: Attorney's Fees,2,1074625899807267781861705881126896552,Declaration,DEC080,declaration_24nwlc13546_102064607,
Collections,24NWLC13546,763249439855264896,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",102064608,2024-07-01 00:00:00.000,Declaration of Costs - CCP 1033,2,741833251384695607829221196357596081,Costs,CST010,declaration_24nwlc13546_102064608,
Collections,24NWLC13546,763249439855264896,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",102064609,2024-07-01 00:00:00.000,Request for Dismissal,2,503685197336306523724104268729946209,Request,REQ070,,
Collections,24NWLC13546,763249439855264896,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",102064611,2024-07-01 00:00:00.000,Declaration (name extension),2,834091570405310457197642134766251759,Declaration,DEC010,declaration_24nwlc13546_102064611,https://drive.google.com/file/d/1D0sqaq4QRvUKUO5JHi7fDZSX5Gt3eQP2/view?usp=drivesdk
Collections,24NWLC13546,763249439855264896,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",102064610,2024-08-05 00:00:00.000,Judgment,2,117742684168837832117440976046212818,Judgment,JUD015,,
Collections,24NWLC13972,248766620357474688,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",99880585,2024-04-08 00:00:00.000,Complaint,2,95651802619774776477779306661140694,Complaint,COM040,complaint_24nwlc13972_99880585,https://drive.google.com/file/d/10RRS76Hm2f64PN01DxcuLtvu8MiW4DmQ/view?usp=drivesdk
Collections,24NWLC13972,248766620357474688,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",99880586,2024-04-08 00:00:00.000,Civil Case Cover Sheet,2,572677673373276811200005537179724131,Miscellaneous,MISC020,,
Collections,24NWLC13972,248766620357474688,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",99880587,2024-04-08 00:00:00.000,Summons,2,291048912299235887361994949062643438,Issuance,ISS030,,
Collections,24NWLC13972,248766620357474688,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",99880588,2024-04-08 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2,1251367338008853549002211165663105576,Declaration,DEC075,declaration_24nwlc13972_99880588,
