CASE_NUMBER,DOCUMENT_ID,DOCUMENT_FILED_DATE,DOCUMENT_NAME,DOCUMENT_NAME_DRIVE,LINK_DRIVE
24NWLC27295,104772675,2024-11-20 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24nwlc27295_104772675,https://drive.google.com/file/d/1ncpHOKmZxbX991gTEMKxS6YhpEwOrfcX/view?usp=drivesdk
24NWLC27295,104772673,2024-12-04 00:00:00.000,Judgment,,
24NWLC27295,106147536,2025-02-07 00:00:00.000,Abstract of Judgment - Civil and Small Claims,,
24NWLC28395,101631074,2024-06-28 00:00:00.000,Complaint,complaint_24nwlc28395_101631074,https://drive.google.com/file/d/1DAydD_U73MzXPu3nDEkFmLKkCkdav6HM/view?usp=drivesdk
24NWLC28395,101631075,2024-06-28 00:00:00.000,Summons,,
24NWLC28395,101631076,2024-06-28 00:00:00.000,Civil Case Cover Sheet,,
24NWLC28395,101631077,2024-06-28 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),declaration_24nwlc28395_101631077,
24NWLC28395,101631078,2024-06-28 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC28395,101631079,2024-06-28 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC28395,102067319,2024-07-15 00:00:00.000,Proof of Personal Service,,
24NWLC28395,104190294,2024-10-29 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc28395_104190294,https://drive.google.com/file/d/12rWT24qRBtKyeChO6jeG32VKvGjk_aat/view?usp=drivesdk
24NWLC28395,104190295,2024-10-29 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24nwlc28395_104190295,https://drive.google.com/file/d/1zDF6wKIgBYdPxq91O58ychki9fT8BM1I/view?usp=drivesdk
24NWLC28395,104190298,2024-10-29 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc28395_104190298,
24NWLC28395,104190299,2024-10-29 00:00:00.000,Request for Dismissal,,
24NWLC28395,104190297,2024-11-06 00:00:00.000,Judgment,,
24NWLC28395,106451577,2025-02-20 00:00:00.000,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",declaration_24nwlc28395_106451577,
24NWLC28395,106451575,2025-02-24 00:00:00.000,Writ of Execution,,
24NWLC28521,101649581,2024-07-01 00:00:00.000,Complaint,complaint_24nwlc28521_101649581,https://drive.google.com/file/d/19O0oaAOpyR-YtgkfLr77F-Rw7IDdfWlM/view?usp=drivesdk
24NWLC28521,101649582,2024-07-01 00:00:00.000,Civil Case Cover Sheet,,
24NWLC28521,101649583,2024-07-01 00:00:00.000,Summons,,
24NWLC28521,101649584,2024-07-01 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),declaration_24nwlc28521_101649584,
24NWLC28521,101649585,2024-07-01 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC28521,101649586,2024-07-01 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC28521,102985190,2024-08-28 00:00:00.000,Proof of Service by Substituted Service,,
24NWLC28521,105159008,2024-12-05 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc28521_105159008,https://drive.google.com/file/d/1m-Etf06PkBlTfZf4M__hadvpbnALkV-b/view?usp=drivesdk
24NWLC28521,105159010,2024-12-05 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24nwlc28521_105159010,https://drive.google.com/file/d/1fRYBjjND05yM1zyfZq_iBITCTFY052dC/view?usp=drivesdk
24NWLC28521,105159011,2024-12-05 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc28521_105159011,
24NWLC28521,105159012,2024-12-05 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24nwlc28521_105159012,https://drive.google.com/file/d/1I0vz39KP9qc4bWkCfaLFrA_muxLW6ROa/view?usp=drivesdk
24NWLC28521,105159013,2024-12-05 00:00:00.000,Request for Dismissal,,
24NWLC28521,105159009,2024-12-26 00:00:00.000,Judgment,,
24NWLC28537,101651261,2024-06-27 00:00:00.000,Complaint,complaint_24nwlc28537_101651261,https://drive.google.com/file/d/1NZWMjGzkM__bN0_Cjp6zBagnIpY8j6kS/view?usp=drivesdk
24NWLC28537,101651262,2024-06-27 00:00:00.000,Civil Case Cover Sheet,,
24NWLC28537,101651263,2024-06-27 00:00:00.000,Summons,,
24NWLC28537,101651264,2024-06-27 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC28537,101651265,2024-06-27 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC28537,102413280,2024-08-07 00:00:00.000,Proof of Personal Service,,
24NWLC28537,103585593,2024-09-26 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc28537_103585593,https://drive.google.com/file/d/1Jg0PrleRNnqDCmp754m2-fC1kmA-wpZE/view?usp=drivesdk
24NWLC28537,103585594,2024-09-26 00:00:00.000,Declaration (name extension),declaration_24nwlc28537_103585594,https://drive.google.com/file/d/1QcI70XZDKvvnRm3ZRlyAaoTkhSTpUpzN/view?usp=drivesdk
24NWLC28537,103585595,2024-09-26 00:00:00.000,Declaration (name extension),declaration_24nwlc28537_103585595,https://drive.google.com/file/d/1Hm0vbRzctActZvwqh2LitJkWg2kmZTR-/view?usp=drivesdk
24NWLC28537,103585596,2024-10-14 00:00:00.000,Default Judgment,,
24NWLC29406,101744658,2024-07-05 00:00:00.000,Complaint,complaint_24nwlc29406_101744658,https://drive.google.com/file/d/1B3YQj6y8HGL2IWAJU84wzsxETnnUxGFC/view?usp=drivesdk
24NWLC29406,101744659,2024-07-05 00:00:00.000,Summons,,
24NWLC29406,101744660,2024-07-05 00:00:00.000,Civil Case Cover Sheet,,
24NWLC29406,101744661,2024-07-05 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC29406,101744662,2024-07-05 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC29406,102159287,2024-07-24 00:00:00.000,Proof of Personal Service,,
24NWLC29406,104756737,2024-11-19 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc29406_104756737,https://drive.google.com/file/d/1WxuIEB5V2yWP02Ykh6ntTyEEt0iutLyL/view?usp=drivesdk
24NWLC29406,104756738,2024-11-19 00:00:00.000,Request for Dismissal,,
24NWLC29406,104756739,2024-11-19 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24nwlc29406_104756739,https://drive.google.com/file/d/1K2Y1wDKWj1bF_5nUHPRRHP_zEyreNwjZ/view?usp=drivesdk
24NWLC29406,104756741,2024-11-19 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24nwlc29406_104756741,https://drive.google.com/file/d/1SdCXgwUlqpgpROXm8ntmQQl_KuwFZmsP/view?usp=drivesdk
24NWLC29406,104756742,2024-11-19 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc29406_104756742,
24NWLC29406,104756740,2024-12-04 00:00:00.000,Judgment,,
24NWLC29406,108032028,2025-04-24 00:00:00.000,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",declaration_24nwlc29406_108032028,
24NWLC29406,108032027,2025-05-01 00:00:00.000,Writ of Execution,,
24NWLC29406,108898340,2025-06-02 00:00:00.000,Declaration (name extension),declaration_24nwlc29406_108898340,
24NWLC30317,101831107,2024-07-09 00:00:00.000,Complaint,complaint_24nwlc30317_101831107,https://drive.google.com/file/d/1GIMuPKMX-x3GorKf3fg5PB2ftGogI5T0/view?usp=drivesdk
24NWLC30317,101831108,2024-07-09 00:00:00.000,Summons,,
24NWLC30317,101831109,2024-07-09 00:00:00.000,Civil Case Cover Sheet,,
24NWLC30317,101831111,2024-07-09 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC30317,101831112,2024-07-09 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC30317,103211657,2024-09-11 00:00:00.000,Proof of Service by Substituted Service,,
24NWLC30317,104504741,2024-11-12 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc30317_104504741,https://drive.google.com/file/d/1XqD-Gtw22Tm3S0KIinB_5RV1dh-IyKNn/view?usp=drivesdk
24NWLC30317,104504743,2024-11-12 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc30317_104504743,
24NWLC30317,104504744,2024-11-12 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24nwlc30317_104504744,https://drive.google.com/file/d/1Er_bFVSNH8w_-hZhjURZQTpT029ggE3k/view?usp=drivesdk
24NWLC30317,104504745,2024-11-12 00:00:00.000,Request for Dismissal,,
24NWLC30317,104504742,2024-11-25 00:00:00.000,Judgment,,
24NWLC30715,101870385,2024-07-15 00:00:00.000,Complaint,complaint_24nwlc30715_101870385,https://drive.google.com/file/d/1TqSJUCUpeCgCmErAGWA9uEnB6U4D7Ryz/view?usp=drivesdk
24NWLC30715,101870386,2024-07-15 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),declaration_24nwlc30715_101870386,
24NWLC30715,101870387,2024-07-15 00:00:00.000,Summons,,
24NWLC30715,101870388,2024-07-15 00:00:00.000,Civil Case Cover Sheet,,
24NWLC30715,101870389,2024-07-15 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC30715,101870390,2024-07-15 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC30715,102963550,2024-08-27 00:00:00.000,Proof of Service by Substituted Service,,
24NWLC30715,104116140,2024-10-24 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc30715_104116140,https://drive.google.com/file/d/16wm6ev5Bpzceb32zHWnQ1TPpEmOF_0Hb/view?usp=drivesdk
24NWLC30715,104116141,2024-10-24 00:00:00.000,Declaration (name extension),declaration_24nwlc30715_104116141,https://drive.google.com/file/d/1WiTSv5qj5RGG-jtXE2T1dw8--zkp9gNx/view?usp=drivesdk
24NWLC30715,104116142,2024-10-24 00:00:00.000,Declaration (name extension),declaration_24nwlc30715_104116142,https://drive.google.com/file/d/1AYci01Qm2dGqI53_FA8ByQZY3d-GncC6/view?usp=drivesdk
24NWLC30715,104116143,2024-11-06 00:00:00.000,Default Judgment,,
24NWLC32406,102229669,2024-07-26 00:00:00.000,Complaint,complaint_24nwlc32406_102229669,https://drive.google.com/file/d/1btAN48lzJ6V4BT8NlP2pUhK7-rJirvxF/view?usp=drivesdk
24NWLC32406,102229670,2024-07-26 00:00:00.000,Summons,,
24NWLC32406,102229671,2024-07-26 00:00:00.000,Civil Case Cover Sheet,,
24NWLC32406,102229672,2024-07-26 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC32406,102229673,2024-07-26 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC32406,102943883,2024-08-27 00:00:00.000,Proof of Service by Substituted Service,,
24NWLC32406,105178778,2024-12-05 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc32406_105178778,https://drive.google.com/file/d/1D03EuwtTVLHL10ETNHfXELk7bqdzN006/view?usp=drivesdk
24NWLC32406,105178780,2024-12-05 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24nwlc32406_105178780,https://drive.google.com/file/d/1ZUG2MECSDVpe19pVqZdcATMNjD0zyzAU/view?usp=drivesdk
24NWLC32406,105178781,2024-12-05 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24nwlc32406_105178781,https://drive.google.com/file/d/1wDBuYnRipUoSZXw6Mlw7Ei88llvoRLT5/view?usp=drivesdk
24NWLC32406,105178782,2024-12-05 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc32406_105178782,
24NWLC32406,105178783,2024-12-05 00:00:00.000,Request for Dismissal,,
24NWLC32406,105178779,2024-12-26 00:00:00.000,Judgment,,
24NWLC32801,102289151,2024-07-29 00:00:00.000,Complaint,complaint_24nwlc32801_102289151,https://drive.google.com/file/d/1eVyXKA2fx-Xaarg9-laHd60KvqmO6Thb/view?usp=drivesdk
24NWLC32801,102289152,2024-07-29 00:00:00.000,Summons,,
24NWLC32801,102289153,2024-07-29 00:00:00.000,Declaration (name extension),declaration_24nwlc32801_102289153,https://drive.google.com/file/d/1l5m-QnZQbu9eWhsatscJegxaxVSYOfS2/view?usp=drivesdk
24NWLC32801,102289154,2024-07-29 00:00:00.000,Civil Case Cover Sheet,,
24NWLC32801,102289155,2024-07-29 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC32801,102289156,2024-07-29 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC32801,102766590,2024-08-23 00:00:00.000,Proof of Service by Substituted Service,,
24NWLC32801,104636871,2024-11-14 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc32801_104636871,https://drive.google.com/file/d/16du5XZsJJ-03xqwMw8WAXvVU1LCNg9p6/view?usp=drivesdk
24NWLC32801,104636872,2024-11-14 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc32801_104636872,
24NWLC32801,104636873,2024-11-14 00:00:00.000,Declaration re: Attorney's Fees,declaration_24nwlc32801_104636873,
24NWLC32801,104636874,2024-11-14 00:00:00.000,Request for Dismissal,,
24NWLC32801,104636875,2024-11-14 00:00:00.000,Declaration (name extension),declaration_24nwlc32801_104636875,https://drive.google.com/file/d/1tOTqH6EYbJD2BG8iyPPs6wYkV-87ESXL/view?usp=drivesdk
24NWLC32801,104636877,2024-11-14 00:00:00.000,Declaration (name extension),declaration_24nwlc32801_104636877,https://drive.google.com/file/d/1HYfC5_38N0eWUJhEhhfLKH9NpJvV95T5/view?usp=drivesdk
24NWLC32801,104636878,2024-11-14 00:00:00.000,Declaration (name extension),declaration_24nwlc32801_104636878,https://drive.google.com/file/d/1cCaYPdhAd03THmcI5F63z_aLaR8GZc-8/view?usp=drivesdk
24NWLC32801,104636876,2024-12-02 00:00:00.000,Default Judgment,,
24NWLC32884,102290846,2024-07-31 00:00:00.000,Complaint,complaint_24nwlc32884_102290846,https://drive.google.com/file/d/1XpjavExg5epezlRr8zGHYndbCxsmvw-o/view?usp=drivesdk
24NWLC32884,102290847,2024-07-31 00:00:00.000,Civil Case Cover Sheet,,
24NWLC32884,102290849,2024-07-31 00:00:00.000,Summons,,
24NWLC32884,102290850,2024-07-31 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC32884,102290851,2024-07-31 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC32884,103301522,2024-09-16 00:00:00.000,Proof of Service by Substituted Service,,
24NWLC32884,104488478,2024-11-08 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24nwlc32884_104488478,https://drive.google.com/file/d/10jvAnNyUEkslw9zag1gs0vVCELjGZWBp/view?usp=drivesdk
24NWLC32884,104488479,2024-11-08 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc32884_104488479,https://drive.google.com/file/d/17PUOsxz5fgWe0TdTuMjUiDH5C62BttSV/view?usp=drivesdk
24NWLC32884,104488480,2024-11-08 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc32884_104488480,
24NWLC32884,104488482,2024-11-08 00:00:00.000,Request for Dismissal,,
24NWLC32884,104488481,2024-11-25 00:00:00.000,Judgment,,
24NWLC34626,102559587,2024-08-13 00:00:00.000,Complaint,complaint_24nwlc34626_102559587,https://drive.google.com/file/d/17uS4U39LGv_MkHgBeTvd64sdu4LAKSIq/view?usp=drivesdk
24NWLC34626,102559588,2024-08-13 00:00:00.000,Civil Case Cover Sheet,,
24NWLC34626,102559589,2024-08-13 00:00:00.000,Summons,,
24NWLC34626,102559590,2024-08-13 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC34626,102559591,2024-08-13 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC34626,103685507,2024-09-25 00:00:00.000,Proof of Personal Service,,
24NWLC34626,105160865,2024-12-05 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc34626_105160865,https://drive.google.com/file/d/13ebsC62cZYs0SRknyFsVWfHBOkcMxe_M/view?usp=drivesdk
24NWLC34626,105160866,2024-12-05 00:00:00.000,Declaration (name extension),declaration_24nwlc34626_105160866,https://drive.google.com/file/d/1e0L9UDts6mdJMd32Q08N0Q1V9DQH8WpZ/view?usp=drivesdk
24NWLC34626,105160868,2024-12-05 00:00:00.000,Declaration (name extension),declaration_24nwlc34626_105160868,https://drive.google.com/file/d/1L-zkNx8mW2BXXSDtmf0Xmlg5YT7oDQJ5/view?usp=drivesdk
24NWLC34626,105160867,2024-12-26 00:00:00.000,Default Judgment,,
24NWLC38337,103257288,2024-09-05 00:00:00.000,Complaint,complaint_24nwlc38337_103257288,https://drive.google.com/file/d/1oGuvZPeukc91wRnGjQFBOLyM1B_jFi3a/view?usp=drivesdk
24NWLC38337,103257289,2024-09-05 00:00:00.000,Civil Case Cover Sheet,,
24NWLC38337,103257290,2024-09-05 00:00:00.000,Summons,,
24NWLC38337,103257291,2024-09-05 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC38337,103257292,2024-09-05 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC38337,103834309,2024-09-30 00:00:00.000,Proof of Personal Service,,
24NWLC38337,105188285,2024-12-05 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc38337_105188285,https://drive.google.com/file/d/1bAdk94DqDeNXdmAFHstMjTMuF1crm_ds/view?usp=drivesdk
24NWLC38337,105188286,2024-12-05 00:00:00.000,Request for Dismissal,,
24NWLC38337,105188288,2024-12-05 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc38337_105188288,
24NWLC38337,105188289,2024-12-05 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24nwlc38337_105188289,https://drive.google.com/file/d/1uRuSBKGi6vKeLMc_aQjxxE2EvG8oHZ8_/view?usp=drivesdk
24NWLC38337,105188287,2024-12-26 00:00:00.000,Judgment,,
24NWLC38337,107358744,2025-03-28 00:00:00.000,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",declaration_24nwlc38337_107358744,
24NWLC38337,107358743,2025-04-02 00:00:00.000,Writ of Execution,,
24NWLC38337,107842546,2025-04-17 00:00:00.000,Declaration (name extension),declaration_24nwlc38337_107842546,
